"team","pp","pace"
"Colorado",-0.287967783116897,3.07747668997669
"Charlotte",-0.588468431157811,2.74955396354853
"Navy",-0.38065947148054,2.61731481481481
"Tulane",-0.427389631178561,2.45634920634921
"Old Dominion",-0.614672382747607,2.6685817805383
"Louisiana Monroe",-0.67647807893261,2.44357653457653
"Louisiana Tech",-0.525395715342918,2.38144017094017
"Duke",-0.521287661209472,2.2866275862069
"Bowling Green",-0.77136554593208,2.30712835889747
"South Florida",-0.503299443238983,2.49168451246747
"North Texas",-0.67110143065815,2.48143072842664
"Rice",-0.776681914251744,2.49834821646416
"Texas State",-0.739336635223156,2.61520253859084
"Temple",-0.884627303873111,2.45917480490524
"New Mexico",-0.785269213554812,2.34836509723136
"Georgia Southern",-0.719683582978965,2.30769230769231
"Ohio",-0.69901799674844,2.51688693624177
"UNLV",-0.662218520656637,2.6795
"Arizona",-0.597728429312138,2.44173783643892
"Kansas",-0.845391274773585,2.76537653129178
"Akron",-1.0400229021424,2.62499495959164
"Arkansas State",-0.865291405274225,2.1911655011655
"Vanderbilt",-0.82364698916541,2.1455938697318
"New Mexico State",-1.10163477604632,2.44422735032746
"Florida International",-1.0886485033244,2.48039411206078
"Southern Mississippi",-1.10737948385488,2.2583567087424
"UMass",-1.30113130894785,2.58089513143861
"Connecticut",-1.2724477272167,2.32997966269841
