"team","pp","pace"
"Auburn",0.534341335694872,1.92626771336554
"West Virginia",0.199354883061156,1.99966188197767
"Colorado",0.0957356992905902,1.79193548387097
"Virginia Tech",0.316847054872081,2.47103054576485
"Wake Forest",0.136725792707839,1.86173941798942
"Toledo",0.0198997178627665,2.30705128205128
"Virginia",0.267940598069663,1.94880845491957
"Arkansas",0.286794823165184,2.31765046296296
"Ball State",-0.0988459565098424,2.43035507246377
"Marshall",0.144564593966774,1.53536213120392
"Fresno State",0.0432206851479071,1.69132478632479
"Utah",0.320012139125991,2.21020511794968
"SMU",0.154324716779585,1.95140428438979
"Boston College",0.0870050166069744,2.69317934782609
"Pittsburgh",0.242426296007774,1.98880752131612
"Purdue",0.196218988947855,2.22254273504273
"NC State",0.174855085734635,2.10911957586065
"Baylor",0.185243147621589,2.85613526570048
"San Diego State",0.0290465152186882,2.07103174603175
"LSU",0.38647798902156,2.21324915824916
"Air Force",-0.00446296465415807,1.81590413943355
"Stanford",0.0984498840661374,2.8218156502367
"Buffalo",-0.0191526005691592,2.29121041167337
"Florida Atlantic",-0.0130413165270618,2.70710265949667
"Central Michigan",-0.172140346172208,1.8842082782187
"Tulane",0.138725942928805,1.88568636408292
"Memphis",0.136753430416837,1.85420270808443
"Wyoming",-0.0797311442285448,2.24946369407889
"Kentucky",0.265571669001263,2.33172795854636
"UAB",-0.0265701661070257,2.12458577201784
"Texas Tech",0.12087951842279,1.95974925727867
"Houston",-0.0150826081642612,2.25263616193901
"Michigan State",0.216977397184657,2.33765352027445
"Missouri",0.152357920379473,2.19183910821689
"Oregon State",-0.0512365960841986,2.26369070744071
"Western Michigan",-0.182138610584826,2.39671015712682
"Troy",-0.0668104674379653,2.68090493418618
"California",-0.0488500140081882,2.39585507246377
"Miami (OH)",-0.259006896051777,2.80103114478114
"Kent State",-0.2211849955923,2.54867868645043
"Northwestern",0.0621322397148997,2.39224637681159
"Washington State",-0.119254127601224,2.36938640706002
"Eastern Michigan",-0.321470739423213,2.36460905349794
"Louisville",-0.0157115098881246,2.46491677646025
"Georgia State",-0.403857995156969,2.3151872228919
"Louisiana Tech",-0.294803405519496,1.90900423753202
"Washington",0.106168442931691,2.39834304584305
"South Carolina",-0.0162850089278488,2.67809105663861
"Tulsa",-0.0680582699702751,1.69379324379324
"Hawai'i",-0.352735018468027,2.16342592592593
"Syracuse",-0.181828936786239,2.2072018725035
"Georgia Southern",-0.367394611544799,2.15154556596286
"South Alabama",-0.38085466078104,2.23922015071287
"Illinois",-0.194731291779872,2.25851851851852
"New Mexico",-0.557761133131044,1.90287052894196
"Charlotte",-0.411542025608218,2.2128421900161
"East Carolina",-0.320478077533402,2.2258655394525
"Georgia Tech",-0.213525877689358,1.80867590926889
"Utah State",-0.318698301958211,2.55089962121212
"Arkansas State",-0.270132643130206,1.94681798941799
"Tennessee",0.0284059930731238,2.6745766590389
"Florida State",-0.136674692786486,2.30550427350427
"Middle Tennessee",-0.354697114335165,2.25343438103116
"Northern Illinois",-0.412616329245927,2.19189812602856
"Texas State",-0.456793057274631,2.56184801839016
"Western Kentucky",-0.233536582502676,2.37833895619002
"North Texas",-0.486695175397272,1.72587601161225
"UTEP",-0.694870613639549,1.94440130103299
"Florida International",-0.554026589351836,2.75478595478596
"Southern Mississippi",-0.509096872272199,1.69957394830842
"Duke",-0.330845562965959,2.45094032453994
"Ohio",-0.496865732434447,1.65230434782609
"Rice",-0.587570162618637,2.34275597590815
"Kansas",-0.564902078384659,2.29445716320716
"Temple",-0.59650700429538,1.31105379714835
"Arizona",-0.469142377337339,1.76171454574232
"South Florida",-0.573201059755946,2.15342283950617
"Navy",-0.551067727457948,2.00017718448576
"Colorado State",-0.604726617428514,1.98341801819122
"UNLV",-0.761687897574092,1.17944444444444
"Vanderbilt",-0.617775705859754,2.37197516627689
"Akron",-1.09918676097952,2.48278567638079
"Louisiana Monroe",-0.883027884844313,2.30808902208902
"UMass",-1.0745467217496,2.22113375130617
"Bowling Green",-1.07551630880622,1.83116710875332
