"team","pp","pace"
"Mississippi State",0.188647948349095,2.46834066471163
"West Virginia",0.0866182713843289,3.33333333333333
"Ball State",-0.0193071574793642,2.56995120772947
"Louisville",0.138890142272367,2.28098688750863
"Wyoming",-0.0467854358161723,2.38333333333333
"Miami",0.134195241721794,2.4
"Indiana",0.165245407837167,2.46963562753036
"Northern Illinois",-0.182314642455007,2.49458379784467
"Rutgers",0.00511608343334672,2.18888888888889
"South Carolina",-0.027351097996248,2.59090277777778
"Stanford",0.0860295712023461,2.29486284472778
"Toledo",-0.0724754735633051,1.88900862068966
"Virginia Tech",0.0928293434806731,2.55890733421168
"UCF",0.00623959409283951,2.32535476089116
"Utah State",-0.140271972019869,2.51399624261943
"Washington State",-0.0101644201915217,2.55917077782658
"UTEP",-0.377118341722748,2.16748261671633
"Marshall",-0.124389598700833,2.02950382602264
"Florida Atlantic",-0.112303642509797,2.4311328813933
"Syracuse",-0.0458522344679015,2.30724206349206
"Eastern Michigan",-0.220273637650078,2.4839436026936
"Miami (OH)",-0.248271791007649,2.78021284271284
"East Carolina",-0.185221997513461,2.38641304347826
"Memphis",-0.120337118832684,2.35413545227191
"Colorado State",-0.116434228083468,2.16468350893997
"South Alabama",-0.319969292130831,2.80188124632569
"Troy",-0.301203018920144,2.58374559082892
"Washington",0.0369364857204542,2.6616012699992
"Kent State",-0.307948262797785,2.48692865105909
"Missouri",-0.160049561619697,2.7263772647106
"Western Kentucky",-0.14484740797642,2.4864576564869
"Florida State",-0.0631888864763583,2.38133333333333
"Central Michigan",-0.328808765002852,2.01288402457757
"Northwestern",-0.11492921582925,2.2615244229737
"Charlotte",-0.453203496270069,2.5697601010101
"Buffalo",-0.292377166381795,2.65156858492385
"Illinois",-0.204610505182134,2.99705088513138
"Georgia State",-0.337845855240415,2.45390641458719
"Hawai'i",-0.353698667658715,2.22222222222222
"Colorado",-0.253076941344633,2.49583333333333
"San Jose State",-0.370983562321366,1.87752525252525
"Louisiana Tech",-0.371908375432963,2.33674358974359
"Tulane",-0.379202998830758,2.22222222222222
"Middle Tennessee",-0.402124806444374,2.0998649691358
"Temple",-0.550480343867832,2.53793236714976
"Duke",-0.408454131479007,2.36786781609195
"California",-0.255331909414152,2.48744927536232
"Louisiana Monroe",-0.682869287197451,2.54645454545455
"Texas State",-0.663479079320906,2.62177901433898
"Georgia Southern",-0.617976038950693,2.30769230769231
"Bowling Green",-0.745693846909302,2.41191007060572
"South Florida",-0.524654027322678,2.24029118773946
"Rice",-0.787572753603005,2.45875420875421
"Navy",-0.547622867407933,2.56347222222222
"Old Dominion",-0.79420540879015,2.81904761904762
"New Mexico",-0.809792586581932,2.29477780159949
"North Texas",-0.819161318486358,2.06124509803922
"Akron",-0.917975078143159,2.53702683186379
"Vanderbilt",-0.658669645595895,2.1455938697318
"Florida International",-0.921296830376129,2.56773504273504
"Arkansas State",-0.758115296004434,1.98451696451696
"Kansas",-0.816667562037521,2.54353123728124
"Ohio",-0.722800472948071,2.47808857808858
"UNLV",-0.713062403850788,2.6795
"UMass",-1.0727538647358,2.66641414141414
"Southern Mississippi",-0.88262400615726,2.2583567087424
"New Mexico State",-1.09764295015607,2.42355313376994
"Arizona",-0.783349831299966,2.44173783643892
"Connecticut",-1.17553097073706,2.32997966269841
